"MTU (CET/CEST)","Generation - Wind Offshore [MW] Day Ahead/ BZN|ES","Generation - Wind Offshore [MW] Intraday / BZN|ES","Generation - Wind Offshore [MW] Current / BZN|ES","Generation - Wind Onshore [MW] Day Ahead/ BZN|ES","Generation - Wind Onshore [MW] Intraday / BZN|ES","Generation - Wind Onshore [MW] Current / BZN|ES"
"26.09.2020 06:00 - 26.09.2020 07:00","n/e","n/e","n/e","9881","9982","9982"
"26.09.2020 07:00 - 26.09.2020 08:00","n/e","n/e","n/e","9802","9937","9937"
"26.09.2020 08:00 - 26.09.2020 09:00","n/e","n/e","n/e","9825","9989","9606"
"26.09.2020 09:00 - 26.09.2020 10:00","n/e","n/e","n/e","9818","10093","9270"
"26.09.2020 10:00 - 26.09.2020 11:00","n/e","n/e","n/e","9899","10311","9820"
"26.09.2020 11:00 - 26.09.2020 12:00","n/e","n/e","n/e","10309","10884","10580"
"26.09.2020 12:00 - 26.09.2020 13:00","n/e","n/e","n/e","10810","11391","10770"
"26.09.2020 13:00 - 26.09.2020 14:00","n/e","n/e","n/e","11210","11745","10706"
"26.09.2020 14:00 - 26.09.2020 15:00","n/e","n/e","n/e","11688","12121","11027"
"26.09.2020 15:00 - 26.09.2020 16:00","n/e","n/e","n/e","12143","12457","10975"
"26.09.2020 16:00 - 26.09.2020 17:00","n/e","n/e","n/e","12557","12735","11741"
"26.09.2020 17:00 - 26.09.2020 18:00","n/e","n/e","n/e","12694","12912","11657"
"26.09.2020 18:00 - 26.09.2020 19:00","n/e","n/e","n/e","12728","12996","12534"
"26.09.2020 19:00 - 26.09.2020 20:00","n/e","n/e","n/e","12721","12960","13341"
"26.09.2020 20:00 - 26.09.2020 21:00","n/e","n/e","n/e","12797","13059","12315"
"26.09.2020 21:00 - 26.09.2020 22:00","n/e","n/e","n/e","12965","13313","12724"
"26.09.2020 22:00 - 26.09.2020 23:00","n/e","n/e","n/e","13112","13571","13211"
"26.09.2020 23:00 - 27.09.2020 00:00","n/e","n/e","n/e","13331","13647","13861"
"27.09.2020 00:00 - 27.09.2020 01:00","n/e","n/e","n/e","13569","13451","13451"
"27.09.2020 01:00 - 27.09.2020 02:00","n/e","n/e","n/e","13521","13989","13989"
"27.09.2020 02:00 - 27.09.2020 03:00","n/e","n/e","n/e","13059","13182","13182"
"27.09.2020 03:00 - 27.09.2020 04:00","n/e","n/e","n/e","12457","12543","12543"
"27.09.2020 04:00 - 27.09.2020 05:00","n/e","n/e","n/e","11881","11863","11863"
"27.09.2020 05:00 - 27.09.2020 06:00","n/e","n/e","n/e","11408","11079","11079"
"27.09.2020 06:00 - 27.09.2020 07:00","n/e","n/e","n/e","10920","10472","10472"
"27.09.2020 07:00 - 27.09.2020 08:00","n/e","n/e","n/e","10418","9840","9840"
"27.09.2020 08:00 - 27.09.2020 09:00","n/e","n/e","n/e","9928","9501","9392"
"27.09.2020 09:00 - 27.09.2020 10:00","n/e","n/e","n/e","9424","9257","8838"
"27.09.2020 10:00 - 27.09.2020 11:00","n/e","n/e","n/e","9141","9163","8971"
"27.09.2020 11:00 - 27.09.2020 12:00","n/e","n/e","n/e","8675","8921","9203"
"27.09.2020 12:00 - 27.09.2020 13:00","n/e","n/e","n/e","8176","8213","8510"
"27.09.2020 13:00 - 27.09.2020 14:00","n/e","n/e","n/e","7699","7620","7830"
"27.09.2020 14:00 - 27.09.2020 15:00","n/e","n/e","n/e","7615","7466","7353"
"27.09.2020 15:00 - 27.09.2020 16:00","n/e","n/e","n/e","7601","7500","7363"
"27.09.2020 16:00 - 27.09.2020 17:00","n/e","n/e","n/e","7584","7556","7307"
"27.09.2020 17:00 - 27.09.2020 18:00","n/e","n/e","n/e","7616","7551","7513"
"27.09.2020 18:00 - 27.09.2020 19:00","n/e","n/e","n/e","7658","7572","7683"
"27.09.2020 19:00 - 27.09.2020 20:00","n/e","n/e","n/e","7644","7467","7312"
"27.09.2020 20:00 - 27.09.2020 21:00","n/e","n/e","n/e","7579","7273","7020"
"27.09.2020 21:00 - 27.09.2020 22:00","n/e","n/e","n/e","7574","7248","7583"
"27.09.2020 22:00 - 27.09.2020 23:00","n/e","n/e","n/e","7564","7246","7389"
"27.09.2020 23:00 - 28.09.2020 00:00","n/e","n/e","n/e","7459","7091","7201"
"28.09.2020 00:00 - 28.09.2020 01:00","n/e","n/e","n/e","7302","6927","6927"
"28.09.2020 01:00 - 28.09.2020 02:00","n/e","n/e","n/e","7145","6603","6603"
"28.09.2020 02:00 - 28.09.2020 03:00","n/e","n/e","n/e","7089","6507","6507"
"28.09.2020 03:00 - 28.09.2020 04:00","n/e","n/e","n/e","7040","6654","6654"
"28.09.2020 04:00 - 28.09.2020 05:00","n/e","n/e","n/e","6927","6910","6910"
"28.09.2020 05:00 - 28.09.2020 06:00","n/e","n/e","n/e","6832","6921","6921"
"28.09.2020 06:00 - 28.09.2020 07:00","n/e","n/e","n/e","6709","6721","6721"
"28.09.2020 07:00 - 28.09.2020 08:00","n/e","n/e","n/e","6566","7065","7065"
"28.09.2020 08:00 - 28.09.2020 09:00","n/e","n/e","n/e","6050","6531","6909"
"28.09.2020 09:00 - 28.09.2020 10:00","n/e","n/e","n/e","5474","5791","5985"
"28.09.2020 10:00 - 28.09.2020 11:00","n/e","n/e","n/e","5015","5047","5280"
"28.09.2020 11:00 - 28.09.2020 12:00","n/e","n/e","n/e","4657","4598","4803"
"28.09.2020 12:00 - 28.09.2020 13:00","n/e","n/e","n/e","4332","4238","4571"
"28.09.2020 13:00 - 28.09.2020 14:00","n/e","n/e","n/e","3991","3960","4166"
"28.09.2020 14:00 - 28.09.2020 15:00","n/e","n/e","n/e","4016","3876","4027"
"28.09.2020 15:00 - 28.09.2020 16:00","n/e","n/e","n/e","4086","3889","3967"
"28.09.2020 16:00 - 28.09.2020 17:00","n/e","n/e","n/e","4164","3987","3863"
"28.09.2020 17:00 - 28.09.2020 18:00","n/e","n/e","n/e","4335","4143","3708"
"28.09.2020 18:00 - 28.09.2020 19:00","n/e","n/e","n/e","4506","4367","3664"
"28.09.2020 19:00 - 28.09.2020 20:00","n/e","n/e","n/e","4689","4536","3550"
"28.09.2020 20:00 - 28.09.2020 21:00","n/e","n/e","n/e","4757","4545","3732"
"28.09.2020 21:00 - 28.09.2020 22:00","n/e","n/e","n/e","4846","4591","3995"
"28.09.2020 22:00 - 28.09.2020 23:00","n/e","n/e","n/e","4962","4672","4042"
"28.09.2020 23:00 - 29.09.2020 00:00","n/e","n/e","n/e","4911","4642","3908"
"29.09.2020 00:00 - 29.09.2020 01:00","n/e","n/e","n/e","3881","3875","3875"
"29.09.2020 01:00 - 29.09.2020 02:00","n/e","n/e","n/e","3674","3559","3559"
"29.09.2020 02:00 - 29.09.2020 03:00","n/e","n/e","n/e","3447","3506","3506"
"29.09.2020 03:00 - 29.09.2020 04:00","n/e","n/e","n/e","3330","3289","3289"
"29.09.2020 04:00 - 29.09.2020 05:00","n/e","n/e","n/e","3277","3329","3329"
"29.09.2020 05:00 - 29.09.2020 06:00","n/e","n/e","n/e","3193","3148","3148"
"29.09.2020 06:00 - 29.09.2020 07:00","n/e","n/e","n/e","3115","2776","2776"
"29.09.2020 07:00 - 29.09.2020 08:00","n/e","n/e","n/e","3047","2535","2535"
"29.09.2020 08:00 - 29.09.2020 09:00","n/e","n/e","n/e","2681","2224","2316"
"29.09.2020 09:00 - 29.09.2020 10:00","n/e","n/e","n/e","2195","1846","2115"
"29.09.2020 10:00 - 29.09.2020 11:00","n/e","n/e","n/e","1819","1558","1900"
"29.09.2020 11:00 - 29.09.2020 12:00","n/e","n/e","n/e","1673","1539","1824"
"29.09.2020 12:00 - 29.09.2020 13:00","n/e","n/e","n/e","1597","1558","1830"
"29.09.2020 13:00 - 29.09.2020 14:00","n/e","n/e","n/e","1601","1563","1741"
"29.09.2020 14:00 - 29.09.2020 15:00","n/e","n/e","n/e","1590","1572","1619"
"29.09.2020 15:00 - 29.09.2020 16:00","n/e","n/e","n/e","1558","1583","1559"
"29.09.2020 16:00 - 29.09.2020 17:00","n/e","n/e","n/e","1576","1617","1518"
"29.09.2020 17:00 - 29.09.2020 18:00","n/e","n/e","n/e","1678","1489","1505"
"29.09.2020 18:00 - 29.09.2020 19:00","n/e","n/e","n/e","1783","1463","1573"
"29.09.2020 19:00 - 29.09.2020 20:00","n/e","n/e","n/e","1966","1510","1619"
"29.09.2020 20:00 - 29.09.2020 21:00","n/e","n/e","n/e","1762","1385","1658"
"29.09.2020 21:00 - 29.09.2020 22:00","n/e","n/e","n/e","1417","1112","1590"
"29.09.2020 22:00 - 29.09.2020 23:00","n/e","n/e","n/e","1121","931","1383"
"29.09.2020 23:00 - 30.09.2020 00:00","n/e","n/e","n/e","1075","1047","1335"
"30.09.2020 00:00 - 30.09.2020 01:00","n/e","n/e","n/e","1174","1300","1300"
"30.09.2020 01:00 - 30.09.2020 02:00","n/e","n/e","n/e","1089","1097","1097"
"30.09.2020 02:00 - 30.09.2020 03:00","n/e","n/e","n/e","1022","951","951"
"30.09.2020 03:00 - 30.09.2020 04:00","n/e","n/e","n/e","1046","845","845"
"30.09.2020 04:00 - 30.09.2020 05:00","n/e","n/e","n/e","1117","713","713"
"30.09.2020 05:00 - 30.09.2020 06:00","n/e","n/e","n/e","1240","731","731"
"30.09.2020 06:00 - 30.09.2020 07:00","n/e","n/e","n/e","1389","741","741"
"30.09.2020 07:00 - 30.09.2020 08:00","n/e","n/e","n/e","1527","886","886"
"30.09.2020 08:00 - 30.09.2020 09:00","n/e","n/e","n/e","1416","915","973"
"30.09.2020 09:00 - 30.09.2020 10:00","n/e","n/e","n/e","1256","840","989"
"30.09.2020 10:00 - 30.09.2020 11:00","n/e","n/e","n/e","1127","695","665"
"30.09.2020 11:00 - 30.09.2020 12:00","n/e","n/e","n/e","1396","757","678"
"30.09.2020 12:00 - 30.09.2020 13:00","n/e","n/e","n/e","1860","1022","1080"
"30.09.2020 13:00 - 30.09.2020 14:00","n/e","n/e","n/e","2384","1515","1718"
"30.09.2020 14:00 - 30.09.2020 15:00","n/e","n/e","n/e","3009","2217","2569"
"30.09.2020 15:00 - 30.09.2020 16:00","n/e","n/e","n/e","3762","3032","3292"
"30.09.2020 16:00 - 30.09.2020 17:00","n/e","n/e","n/e","4551","3858","3773"
"30.09.2020 17:00 - 30.09.2020 18:00","n/e","n/e","n/e","4984","4445","4267"
"30.09.2020 18:00 - 30.09.2020 19:00","n/e","n/e","n/e","5348","4695","4704"
"30.09.2020 19:00 - 30.09.2020 20:00","n/e","n/e","n/e","5547","4902","4870"
"30.09.2020 20:00 - 30.09.2020 21:00","n/e","n/e","n/e","5609","5247","5316"
"30.09.2020 21:00 - 30.09.2020 22:00","n/e","n/e","n/e","5778","5763","6045"
"30.09.2020 22:00 - 30.09.2020 23:00","n/e","n/e","n/e","6012","6197","6535"
"30.09.2020 23:00 - 01.10.2020 00:00","n/e","n/e","n/e","5983","6335","6738"
"01.10.2020 00:00 - 01.10.2020 01:00","n/e","n/e","n/e","6668","6810","6810"
"01.10.2020 01:00 - 01.10.2020 02:00","n/e","n/e","n/e","6732","6988","6988"
"01.10.2020 02:00 - 01.10.2020 03:00","n/e","n/e","n/e","6642","7263","7263"
"01.10.2020 03:00 - 01.10.2020 04:00","n/e","n/e","n/e","6634","7418","7418"
"01.10.2020 04:00 - 01.10.2020 05:00","n/e","n/e","n/e","6514","7259","7259"
"01.10.2020 05:00 - 01.10.2020 06:00","n/e","n/e","n/e","6313","6873","6873"
"01.10.2020 06:00 - 01.10.2020 07:00","n/e","n/e","n/e","6025","6231","6231"
"01.10.2020 07:00 - 01.10.2020 08:00","n/e","n/e","n/e","5791","5851","5851"
"01.10.2020 08:00 - 01.10.2020 09:00","n/e","n/e","n/e","5667","5685","5537"
"01.10.2020 09:00 - 01.10.2020 10:00","n/e","n/e","n/e","5386","5473","5079"
"01.10.2020 10:00 - 01.10.2020 11:00","n/e","n/e","n/e","5517","5377","4791"
"01.10.2020 11:00 - 01.10.2020 12:00","n/e","n/e","n/e","5807","5853","5605"
"01.10.2020 12:00 - 01.10.2020 13:00","n/e","n/e","n/e","6360","6500","6279"
"01.10.2020 13:00 - 01.10.2020 14:00","n/e","n/e","n/e","7233","7266","7119"
"01.10.2020 14:00 - 01.10.2020 15:00","n/e","n/e","n/e","8315","8203","8539"
"01.10.2020 15:00 - 01.10.2020 16:00","n/e","n/e","n/e","9477","9214","9464"
"01.10.2020 16:00 - 01.10.2020 17:00","n/e","n/e","n/e","10421","10107","10328"
"01.10.2020 17:00 - 01.10.2020 18:00","n/e","n/e","n/e","10968","10520","10709"
"01.10.2020 18:00 - 01.10.2020 19:00","n/e","n/e","n/e","11168","10794","11334"
"01.10.2020 19:00 - 01.10.2020 20:00","n/e","n/e","n/e","11216","10877","11239"
"01.10.2020 20:00 - 01.10.2020 21:00","n/e","n/e","n/e","11650","11545","11032"
"01.10.2020 21:00 - 01.10.2020 22:00","n/e","n/e","n/e","12434","12440","11978"
"01.10.2020 22:00 - 01.10.2020 23:00","n/e","n/e","n/e","13163","13136","12580"
"01.10.2020 23:00 - 02.10.2020 00:00","n/e","n/e","n/e","13696","13854","13124"
"02.10.2020 00:00 - 02.10.2020 01:00","n/e","n/e","n/e","14534","13087","13087"
"02.10.2020 01:00 - 02.10.2020 02:00","n/e","n/e","n/e","14850","13252","13252"
"02.10.2020 02:00 - 02.10.2020 03:00","n/e","n/e","n/e","15182","13812","13812"
"02.10.2020 03:00 - 02.10.2020 04:00","n/e","n/e","n/e","15505","13967","13967"
"02.10.2020 04:00 - 02.10.2020 05:00","n/e","n/e","n/e","15638","14573","14573"
"02.10.2020 05:00 - 02.10.2020 06:00","n/e","n/e","n/e","15842","15050","15050"
"02.10.2020 06:00 - 02.10.2020 07:00","n/e","n/e","n/e","15831","14900","14900"
"02.10.2020 07:00 - 02.10.2020 08:00","n/e","n/e","n/e","15744","14537","14537"
"02.10.2020 08:00 - 02.10.2020 09:00","n/e","n/e","n/e","16055","14503","14837"
"02.10.2020 09:00 - 02.10.2020 10:00","n/e","n/e","n/e","15897","14529","14846"
"02.10.2020 10:00 - 02.10.2020 11:00","n/e","n/e","n/e","15791","14628","14860"
"02.10.2020 11:00 - 02.10.2020 12:00","n/e","n/e","n/e","15998","15088","15501"
"02.10.2020 12:00 - 02.10.2020 13:00","n/e","n/e","n/e","16146","15335","16023"
"02.10.2020 13:00 - 02.10.2020 14:00","n/e","n/e","n/e","16106","15557","14985"
"02.10.2020 14:00 - 02.10.2020 15:00","n/e","n/e","n/e","16268","15765","14946"
"02.10.2020 15:00 - 02.10.2020 16:00","n/e","n/e","n/e","16247","15579","15205"
"02.10.2020 16:00 - 02.10.2020 17:00","n/e","n/e","n/e","16035","15721","15834"
"02.10.2020 17:00 - 02.10.2020 18:00","n/e","n/e","n/e","15783","15483","16342"
"02.10.2020 18:00 - 02.10.2020 19:00","n/e","n/e","n/e","15476","15086","15744"
"02.10.2020 19:00 - 02.10.2020 20:00","n/e","n/e","n/e","14887","14421","15181"
"02.10.2020 20:00 - 02.10.2020 21:00","n/e","n/e","n/e","14678","14253","14791"
"02.10.2020 21:00 - 02.10.2020 22:00","n/e","n/e","n/e","14875","14525","14525"
"02.10.2020 22:00 - 02.10.2020 23:00","n/e","n/e","n/e","15068","14843","14159"
"02.10.2020 23:00 - 03.10.2020 00:00","n/e","n/e","n/e","15196","14988","14337"
"03.10.2020 00:00 - 03.10.2020 01:00","n/e","n/e","n/e","15554","15185","15185"
"03.10.2020 01:00 - 03.10.2020 02:00","n/e","n/e","n/e","15468","15413","15413"
"03.10.2020 02:00 - 03.10.2020 03:00","n/e","n/e","n/e","15143","14884","14884"
"03.10.2020 03:00 - 03.10.2020 04:00","n/e","n/e","n/e","14827","14967","14967"
"03.10.2020 04:00 - 03.10.2020 05:00","n/e","n/e","n/e","14527","14293","14293"
"03.10.2020 05:00 - 03.10.2020 06:00","n/e","n/e","n/e","14288","14342","14342"
"03.10.2020 06:00 - 03.10.2020 07:00","n/e","n/e","n/e","14056","14003","14003"
"03.10.2020 07:00 - 03.10.2020 08:00","n/e","n/e","n/e","13842","13206","13206"
"03.10.2020 08:00 - 03.10.2020 09:00","n/e","n/e","n/e","13678","13153","12984"
"03.10.2020 09:00 - 03.10.2020 10:00","n/e","n/e","n/e","13554","12932","12579"
"03.10.2020 10:00 - 03.10.2020 11:00","n/e","n/e","n/e","13573","13037","12282"
"03.10.2020 11:00 - 03.10.2020 12:00","n/e","n/e","n/e","13635","13372","12650"
"03.10.2020 12:00 - 03.10.2020 13:00","n/e","n/e","n/e","13565","13416","12830"
"03.10.2020 13:00 - 03.10.2020 14:00","n/e","n/e","n/e","13354","13361","12864"
"03.10.2020 14:00 - 03.10.2020 15:00","n/e","n/e","n/e","13242","13377","13101"
"03.10.2020 15:00 - 03.10.2020 16:00","n/e","n/e","n/e","13125","13238","13052"
"03.10.2020 16:00 - 03.10.2020 17:00","n/e","n/e","n/e","12847","13193","12734"
"03.10.2020 17:00 - 03.10.2020 18:00","n/e","n/e","n/e","12138","12648","12871"
"03.10.2020 18:00 - 03.10.2020 19:00","n/e","n/e","n/e","11268","11685","11979"
"03.10.2020 19:00 - 03.10.2020 20:00","n/e","n/e","n/e","10234","10515","11950"
"03.10.2020 20:00 - 03.10.2020 21:00","n/e","n/e","n/e","9518","9879","10576"
"03.10.2020 21:00 - 03.10.2020 22:00","n/e","n/e","n/e","9236","9703","9938"
"03.10.2020 22:00 - 03.10.2020 23:00","n/e","n/e","n/e","9052","9700","9594"
"03.10.2020 23:00 - 04.10.2020 00:00","n/e","n/e","n/e","9200","9793","9561"
"04.10.2020 00:00 - 04.10.2020 01:00","n/e","n/e","n/e","10005","10024","10024"
"04.10.2020 01:00 - 04.10.2020 02:00","n/e","n/e","n/e","10207","10523","10523"
"04.10.2020 02:00 - 04.10.2020 03:00","n/e","n/e","n/e","10485","10523","10523"
"04.10.2020 03:00 - 04.10.2020 04:00","n/e","n/e","n/e","10772","10306","10306"
"04.10.2020 04:00 - 04.10.2020 05:00","n/e","n/e","n/e","11042","9864","9864"
"04.10.2020 05:00 - 04.10.2020 06:00","n/e","n/e","n/e","11283","9456","9456"
"04.10.2020 06:00 - 04.10.2020 07:00","n/e","n/e","n/e","11312","10219","10219"
"04.10.2020 07:00 - 04.10.2020 08:00","n/e","n/e","n/e","11363","10914","10914"
"04.10.2020 08:00 - 04.10.2020 09:00","n/e","n/e","n/e","11341","10820","11281"
"04.10.2020 09:00 - 04.10.2020 10:00","n/e","n/e","n/e","11051","10583","11119"
"04.10.2020 10:00 - 04.10.2020 11:00","n/e","n/e","n/e","11081","10307","11029"
"04.10.2020 11:00 - 04.10.2020 12:00","n/e","n/e","n/e","11583","10934","11610"
"04.10.2020 12:00 - 04.10.2020 13:00","n/e","n/e","n/e","12251","11747","11695"
"04.10.2020 13:00 - 04.10.2020 14:00","n/e","n/e","n/e","12833","12432","11495"
"04.10.2020 14:00 - 04.10.2020 15:00","n/e","n/e","n/e","13385","12868","10564"
"04.10.2020 15:00 - 04.10.2020 16:00","n/e","n/e","n/e","13692","13174","12005"
"04.10.2020 16:00 - 04.10.2020 17:00","n/e","n/e","n/e","13878","13450","12666"
"04.10.2020 17:00 - 04.10.2020 18:00","n/e","n/e","n/e","13419","12902","12609"
"04.10.2020 18:00 - 04.10.2020 19:00","n/e","n/e","n/e","12567","12071","12618"
"04.10.2020 19:00 - 04.10.2020 20:00","n/e","n/e","n/e","11388","10993","11579"
"04.10.2020 20:00 - 04.10.2020 21:00","n/e","n/e","n/e","10558","10311","10377"
"04.10.2020 21:00 - 04.10.2020 22:00","n/e","n/e","n/e","10046","9795","9591"
"04.10.2020 22:00 - 04.10.2020 23:00","n/e","n/e","n/e","9460","9304","9405"
"04.10.2020 23:00 - 05.10.2020 00:00","n/e","n/e","n/e","9043","8968","8837"
"05.10.2020 00:00 - 05.10.2020 01:00","n/e","n/e","n/e","8722","8088","8088"
"05.10.2020 01:00 - 05.10.2020 02:00","n/e","n/e","n/e","8286","7663","7663"
"05.10.2020 02:00 - 05.10.2020 03:00","n/e","n/e","n/e","7977","7430","7430"
"05.10.2020 03:00 - 05.10.2020 04:00","n/e","n/e","n/e","7834","7346","7346"
"05.10.2020 04:00 - 05.10.2020 05:00","n/e","n/e","n/e","7615","7157","7157"
"05.10.2020 05:00 - 05.10.2020 06:00","n/e","n/e","n/e","7569","7362","7362"
"05.10.2020 06:00 - 05.10.2020 07:00","n/e","n/e","n/e","7570","7378","7378"
"05.10.2020 07:00 - 05.10.2020 08:00","n/e","n/e","n/e","7547","7451","7451"
"05.10.2020 08:00 - 05.10.2020 09:00","n/e","n/e","n/e","7275","7254","7476"
"05.10.2020 09:00 - 05.10.2020 10:00","n/e","n/e","n/e","6982","6973","6639"
"05.10.2020 10:00 - 05.10.2020 11:00","n/e","n/e","n/e","6834","6671","5783"
"05.10.2020 11:00 - 05.10.2020 12:00","n/e","n/e","n/e","7269","6947","5861"
"05.10.2020 12:00 - 05.10.2020 13:00","n/e","n/e","n/e","7731","7180","6274"
"05.10.2020 13:00 - 05.10.2020 14:00","n/e","n/e","n/e","8102","7419","6637"
"05.10.2020 14:00 - 05.10.2020 15:00","n/e","n/e","n/e","8294","7483","7232"
"05.10.2020 15:00 - 05.10.2020 16:00","n/e","n/e","n/e","8440","7495","8263"
"05.10.2020 16:00 - 05.10.2020 17:00","n/e","n/e","n/e","8502","7584","8695"
"05.10.2020 17:00 - 05.10.2020 18:00","n/e","n/e","n/e","8131","7291","8805"
"05.10.2020 18:00 - 05.10.2020 19:00","n/e","n/e","n/e","7632","6692","8605"
"05.10.2020 19:00 - 05.10.2020 20:00","n/e","n/e","n/e","7092","6176","7627"
"05.10.2020 20:00 - 05.10.2020 21:00","n/e","n/e","n/e","6830","5915","6615"
"05.10.2020 21:00 - 05.10.2020 22:00","n/e","n/e","n/e","6727","5802","6507"
"05.10.2020 22:00 - 05.10.2020 23:00","n/e","n/e","n/e","6633","5752","6327"
"05.10.2020 23:00 - 06.10.2020 00:00","n/e","n/e","n/e","6678","5783","6217"
"06.10.2020 00:00 - 06.10.2020 01:00","n/e","n/e","n/e","6271","6319","6319"
"06.10.2020 01:00 - 06.10.2020 02:00","n/e","n/e","n/e","6202","6245","6245"
"06.10.2020 02:00 - 06.10.2020 03:00","n/e","n/e","n/e","6210","6440","6440"
"06.10.2020 03:00 - 06.10.2020 04:00","n/e","n/e","n/e","6288","6647","6647"
"06.10.2020 04:00 - 06.10.2020 05:00","n/e","n/e","n/e","6360","6561","6561"
"06.10.2020 05:00 - 06.10.2020 06:00","n/e","n/e","n/e","6323","6497","6497"
"06.10.2020 06:00 - 06.10.2020 07:00","n/e","n/e","n/e","6222","6369","6369"
"06.10.2020 07:00 - 06.10.2020 08:00","n/e","n/e","n/e","6174","6431","6431"
"06.10.2020 08:00 - 06.10.2020 09:00","n/e","n/e","n/e","6250","6383","6865"
"06.10.2020 09:00 - 06.10.2020 10:00","n/e","n/e","n/e","6281","6329","6828"
"06.10.2020 10:00 - 06.10.2020 11:00","n/e","n/e","n/e","6313","6373","6655"
"06.10.2020 11:00 - 06.10.2020 12:00","n/e","n/e","n/e","6485","6577","6763"
"06.10.2020 12:00 - 06.10.2020 13:00","n/e","n/e","n/e","6682","6673","7040"
"06.10.2020 13:00 - 06.10.2020 14:00","n/e","n/e","n/e","6661","6720","7317"
"06.10.2020 14:00 - 06.10.2020 15:00","n/e","n/e","n/e","6601","6628","7290"
"06.10.2020 15:00 - 06.10.2020 16:00","n/e","n/e","n/e","6589","6516","7463"
"06.10.2020 16:00 - 06.10.2020 17:00","n/e","n/e","n/e","6413","6465","7729"
"06.10.2020 17:00 - 06.10.2020 18:00","n/e","n/e","n/e","6035","6118","7581"
"06.10.2020 18:00 - 06.10.2020 19:00","n/e","n/e","n/e","5526","5818","6800"
"06.10.2020 19:00 - 06.10.2020 20:00","n/e","n/e","n/e","5060","5378","6046"
"06.10.2020 20:00 - 06.10.2020 21:00","n/e","n/e","n/e","4942","5161","5602"
"06.10.2020 21:00 - 06.10.2020 22:00","n/e","n/e","n/e","4964","5190","5338"
"06.10.2020 22:00 - 06.10.2020 23:00","n/e","n/e","n/e","5024","5103","5181"
"06.10.2020 23:00 - 07.10.2020 00:00","n/e","n/e","n/e","5117","5048","5179"
"07.10.2020 00:00 - 07.10.2020 01:00","n/e","n/e","n/e","5631","5262","5262"
"07.10.2020 01:00 - 07.10.2020 02:00","n/e","n/e","n/e","5670","5211","5211"
"07.10.2020 02:00 - 07.10.2020 03:00","n/e","n/e","n/e","5603","5298","5298"
"07.10.2020 03:00 - 07.10.2020 04:00","n/e","n/e","n/e","5609","5504","5504"
"07.10.2020 04:00 - 07.10.2020 05:00","n/e","n/e","n/e","5519","5655","5655"
"07.10.2020 05:00 - 07.10.2020 06:00","n/e","n/e","n/e","5273","5414","5414"
"07.10.2020 06:00 - 07.10.2020 07:00","n/e","n/e","n/e","5042","5254","5254"
"07.10.2020 07:00 - 07.10.2020 08:00","n/e","n/e","n/e","4877","5159","5159"
"07.10.2020 08:00 - 07.10.2020 09:00","n/e","n/e","n/e","4388","4790","4803"
"07.10.2020 09:00 - 07.10.2020 10:00","n/e","n/e","n/e","3812","4111","4300"
"07.10.2020 10:00 - 07.10.2020 11:00","n/e","n/e","n/e","3348","3538","3620"
"07.10.2020 11:00 - 07.10.2020 12:00","n/e","n/e","n/e","3321","3567","3203"
"07.10.2020 12:00 - 07.10.2020 13:00","n/e","n/e","n/e","3398","3610","3717"
"07.10.2020 13:00 - 07.10.2020 14:00","n/e","n/e","n/e","3491","3680","4050"
"07.10.2020 14:00 - 07.10.2020 15:00","n/e","n/e","n/e","3434","3588","3930"
"07.10.2020 15:00 - 07.10.2020 16:00","n/e","n/e","n/e","3371","3490","3654"
"07.10.2020 16:00 - 07.10.2020 17:00","n/e","n/e","n/e","3308","3418","3648"
"07.10.2020 17:00 - 07.10.2020 18:00","n/e","n/e","n/e","3185","3296","3435"
"07.10.2020 18:00 - 07.10.2020 19:00","n/e","n/e","n/e","3058","3191","3430"
"07.10.2020 19:00 - 07.10.2020 20:00","n/e","n/e","n/e","2965","3165","3432"
"07.10.2020 20:00 - 07.10.2020 21:00","n/e","n/e","n/e","2837","3045","3302"
"07.10.2020 21:00 - 07.10.2020 22:00","n/e","n/e","n/e","2721","2933","3346"
"07.10.2020 22:00 - 07.10.2020 23:00","n/e","n/e","n/e","2693","2926","3288"
"07.10.2020 23:00 - 08.10.2020 00:00","n/e","n/e","n/e","2705","2879","3477"
"08.10.2020 00:00 - 08.10.2020 01:00","n/e","n/e","n/e","2651","3534","3534"
"08.10.2020 01:00 - 08.10.2020 02:00","n/e","n/e","n/e","2704","3356","3356"
"08.10.2020 02:00 - 08.10.2020 03:00","n/e","n/e","n/e","2561","2965","2965"
"08.10.2020 03:00 - 08.10.2020 04:00","n/e","n/e","n/e","2446","2437","2437"
"08.10.2020 04:00 - 08.10.2020 05:00","n/e","n/e","n/e","2334","2253","2253"
"08.10.2020 05:00 - 08.10.2020 06:00","n/e","n/e","n/e","2264","2411","2411"
"08.10.2020 06:00 - 08.10.2020 07:00","n/e","n/e","n/e","2251","2463","2463"
"08.10.2020 07:00 - 08.10.2020 08:00","n/e","n/e","n/e","2289","2669","2669"
"08.10.2020 08:00 - 08.10.2020 09:00","n/e","n/e","n/e","2212","2646","2756"
"08.10.2020 09:00 - 08.10.2020 10:00","n/e","n/e","n/e","2094","2480","2657"
"08.10.2020 10:00 - 08.10.2020 11:00","n/e","n/e","n/e","2019","2278","2449"
"08.10.2020 11:00 - 08.10.2020 12:00","n/e","n/e","n/e","2043","2211","2650"
